name,group,epoch,country,sex,year_from,year_to,haplogroup,lat,lon,fasta_url
DA194,SCHu,Iron Age,Hungary,F,-408,-369,H2a2a1,46.344444274902344,20.162500381469727,/static_md5/data/fasta/DA194.fa
ARS016,LBAMo,Bronze Age,Mongolia,M,-1606,-1298,A+152+16362+16189,49.65683364868164,99.72669219970703,
I12031,MAIB,Middle Ages,Spain,M,500,600,H1e2,42.01655960083008,2.814897060394287,/static_md5/data/fasta/I12031.fa
I0012,HGN,Mesolithic,Sweden,M,-5714,-5575,U2e1,58.540000915527344,15.050000190734863,/static_md5/data/fasta/I0012.fa
I12162,MAIB,Middle Ages,Spain,M,500,600,U5b1b1d,42.01655960083008,2.814897060394287,/static_md5/data/fasta/I12162.fa
I12033,MAIB,Middle Ages,Spain,M,500,600,V,42.01655960083008,2.814897060394287,/static_md5/data/fasta/I12033.fa
poz212,BAUk,Bronze Age,Ukraine,F,-3022,-2918,R11’B6,48.389442443847656,28.406389236450195,/static_md5/data/fasta/poz212.fa
I12171,IAIB,Iron Age,Spain,F,-700,-500,J1c1b,37.51832962036133,-5.978330135345459,/static_md5/data/fasta/I12171.fa
I4660,HGS,Mesolithic,Serbia,F,-7940,-7585,U8b1b,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4660.fa
DA222,MAKa,Middle Ages,Kazakhstan,M,750,950,A+152+16362,43.20249938964844,76.9816665649414,/static_md5/data/fasta/DA222.fa
I0409,NEIB,Neolithic,Spain,F,-5311,-5218,J1c3,42.5,0.5,/static_md5/data/fasta/I0409.fa
I0015,HGN,Mesolithic,Sweden,M,-5964,-5629,U5a2d,58.540000915527344,15.050000190734863,/static_md5/data/fasta/I0015.fa
ARS018,LBAMo,Bronze Age,Mongolia,M,-1188,-846,B5b1,49.65683364868164,99.72669219970703,
I4054,CAIB,Classical Age,Spain,M,200,400,H4a1c2,37.1775016784668,-3.6091666221618652,/static_md5/data/fasta/I4054.fa
I3579,MAIB,Middle Ages,Spain,M,400,600,H1e1a6,37.32444381713867,-4.005833148956299,/static_md5/data/fasta/I3579.fa
I4870,HGS,Mesolithic,Serbia,M,-7045,-6535,K1c,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4870.fa
I3578,MAIB,Middle Ages,Spain,F,400,600,HV0f,37.32444381713867,-4.005833148956299,/static_md5/data/fasta/I3578.fa
I0017,HGN,Mesolithic,Sweden,M,-5721,-5631,U2e1,58.540000915527344,15.050000190734863,/static_md5/data/fasta/I0017.fa
I3585,MAIB,Middle Ages,Spain,M,677,866,H1,36.95722198486328,-4.119999885559082,/static_md5/data/fasta/I3585.fa
I7498,MAIB,Middle Ages,Spain,M,1000,1100,H3a1,37.80710983276367,-2.543041706085205,/static_md5/data/fasta/I7498.fa
I7427,MAIB,Middle Ages,Spain,M,900,1000,H1+16189,37.18252944946289,-3.5922915935516357,/static_md5/data/fasta/I7427.fa
poz213,BAB,Copper Age,Ukraine,F,-2117,-1950,J1c2m,48.389442443847656,28.406389236450195,/static_md5/data/fasta/poz213.fa
I8146,MAIB,Middle Ages,Spain,F,1300,1500,H3a1,37.14609909057617,-3.5913000106811523,/static_md5/data/fasta/I8146.fa
I8147,MAIB,Middle Ages,Spain,U,1300,1500,H1,37.14609909057617,-3.5913000106811523,/static_md5/data/fasta/I8147.fa
I3809,MAIB,Middle Ages,Spain,M,1500,1600,U6a3b,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I3809.fa
I7424,MAIB,Middle Ages,Spain,F,1500,1600,U5b1+16189+@16192,36.95083236694336,-3.547222137451172,/static_md5/data/fasta/I7424.fa
I4871,HGS,Mesolithic,Serbia,F,-7100,-5900,U5b2a1a,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4871.fa
I12647,MAIB,Middle Ages,Spain,F,1100,1300,H1ak1,39.46969985961914,-0.3774000108242035,/static_md5/data/fasta/I12647.fa
I12649,MAIB,Middle Ages,Spain,M,1100,1300,H13a1a,39.46969985961914,-0.3774000108242035,/static_md5/data/fasta/I12649.fa
I12516,MAIB,Middle Ages,Spain,F,901,1116,U5b2b2,40.470298767089844,0.475600004196167,/static_md5/data/fasta/I12516.fa
I0371,BARu,Bronze Age,Russia,M,-2872,-2583,U2d2,53.34000015258789,50.34000015258789,/static_md5/data/fasta/I0371.fa
CL53,LONG,Middle Ages,Italy,M,570,880,H11a,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL53.fa
ARS026,LBAMo,Bronze Age,Mongolia,M,-1126,-898,C4a1a+195,49.65683364868164,99.72669219970703,
I4873,HGS,Mesolithic,Serbia,F,-6006,-5838,U5a2a,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4873.fa
CL84,LONG,Middle Ages,Italy,M,570,880,H1t,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL84.fa
I0126,BARu,Bronze Age,Russia,M,-2867,-2486,H6a2,53.310001373291016,51.150001525878906,/static_md5/data/fasta/I0126.fa
CL87,LONG,Middle Ages,Italy,F,570,880,H1,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL87.fa
Kunila1,CWC,Neolithic,Estonia,M,-2850,-2050,U5b1b,58.592498779296875,26.34166717529297,/static_md5/data/fasta/Kunila1.fa
STR_241,MAGe,Middle Ages,Germany,M,480,510,H1,48.87327575683594,12.553182601928711,/static_md5/data/fasta/STR_241.fa
ARS025,LBAMo,Bronze Age,Mongolia,M,-1427,-1134,D4b1a2a,49.65683364868164,99.72669219970703,
STR_491,MAGe,Middle Ages,Germany,M,510,530,T2b,48.87327575683594,12.553182601928711,/static_md5/data/fasta/STR_491.fa
I0440,BARu,Bronze Age,Russia,M,-2887,-2666,I3a,53.380001068115234,50.38999938964844,/static_md5/data/fasta/I0440.fa
JK2127,CLNE,Classical Age,Egypt,F,-358,-208,W6,29.899999618530273,31.200000762939453,
Iboussieres25-1,HGW,Epipaleolithic,France,M,-10090,-9460,U5b2a,44.290000915527344,4.460000038146973,/static_md5/data/fasta/Iboussieres25-1.fa
I0374,BARu,Bronze Age,Russia,M,-2800,-2200,H13a1a,49.970001220703125,44.66999816894531,/static_md5/data/fasta/I0374.fa
I4874,HGS,Mesolithic,Serbia,F,-6636,-6476,U5b2a1a,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4874.fa
I4876,HGS,Mesolithic,Serbia,F,-6635,-6375,U5a2d,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4876.fa
SZ2,LONG,Middle Ages,Hungary,M,412,604,T1a1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ2.fa
SZ15,LONG,Middle Ages,Hungary,M,412,604,H1c1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ15.fa
I4877,HGS,Mesolithic,Serbia,F,-6645,-6465,U5b1d1,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4877.fa
I0246,BARu,Bronze Age,Russia,M,-2469,-1928,C1,53.45000076293945,50.45000076293945,/static_md5/data/fasta/I0246.fa
arm14,MACA,Middle Ages,Armenia,U,1700,1800,U1a1a,39.790000915527344,46.849998474121094,/static_md5/data/fasta/arm14.fa
Sope,CWC,Neolithic,Estonia,F,-2625,-2400,H5a1,59.41722106933594,27.06166648864746,/static_md5/data/fasta/Sope.fa
arm23,BACA,Bronze Age,Armenia,U,-1500,-1300,R1a1a,40.31999969482422,45.220001220703125,/static_md5/data/fasta/arm23.fa
I4878,HGS,Mesolithic,Serbia,M,-5995,-5710,U4a,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4878.fa
I1152,CANE,Copper Age,Israel,F,-4500,-3900,J2a2d,32.977108001708984,35.337562561035156,/static_md5/data/fasta/I1152.fa
poz214,CAUk,Copper Age,Ukraine,M,-2863,-2630,H2a1,48.389442443847656,28.406389236450195,/static_md5/data/fasta/poz214.fa
I3322,IAIB,Iron Age,Spain,F,-600,-500,H1t,40.50669860839844,0.43140000104904175,/static_md5/data/fasta/I3322.fa
I0418,BARu,Bronze Age,Russia,F,-2125,-1769,T1a1,53.45000076293945,50.45000076293945,/static_md5/data/fasta/I0418.fa
I1180,CANE,Copper Age,Israel,M,-4500,-3900,T,32.977108001708984,35.337562561035156,/static_md5/data/fasta/I1180.fa
LIAV_32,IAIt,Iron Age,Italy,U,-700,-300,H,40.81927490234375,16.398099899291992,/static_md5/data/fasta/LIAV_32.fa
JK2128,CLNE,Classical Age,Egypt,M,-185,-107,HV21,29.899999618530273,31.200000762939453,
I0419,BARu,Bronze Age,Russia,M,-2200,-1900,U2e1h,53.45000076293945,50.45000076293945,/static_md5/data/fasta/I0419.fa
LIAV_40,IAIt,Iron Age,Italy,U,-700,-300,H,40.81927490234375,16.398099899291992,/static_md5/data/fasta/LIAV_40.fa
JK2130,CLNE,Classical Age,Egypt,F,91,212,M1a1,29.899999618530273,31.200000762939453,
I0122,YAM,Bronze Age,Russia,M,-5200,-4000,H2a1,52.220001220703125,48.099998474121094,/static_md5/data/fasta/I0122.fa
I0050,CWC,Neolithic,Germany,U,-2800,-2050,U5a2d,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0050.fa
I0434,YAM,Bronze Age,Russia,M,-5200,-4000,U4a2 or U4d,52.220001220703125,48.099998474121094,/static_md5/data/fasta/I0434.fa
I4880,HGS,Mesolithic,Serbia,M,-6000,-5725,U4b1b1,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4880.fa
I0247,SCR,Iron Age,Russia,M,-375,-203,G2a4,52.43000030517578,51.15999984741211,/static_md5/data/fasta/I0247.fa
RISE395,BARu,Bronze Age,Russia,F,-1960,-1756,U2e1h,52.63999938964844,59.540000915527344,/static_md5/data/fasta/RISE395.fa
MS10622,IASp,Iron Age,Spain,U,-400,-400,H3,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10622.fa
poz221,CAT,Bronze Age,Ukraine,F,-2548,-2348,X4,48.198055267333984,28.44361114501953,/static_md5/data/fasta/poz221.fa
I4881,HGS,Mesolithic,Serbia,M,-6570,-6255,U4b1b1,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I4881.fa
RISE386,BARu,Bronze Age,Russia,M,-2298,-2045,J1c1b1a,52.45000076293945,55.15999984741211,/static_md5/data/fasta/RISE386.fa
poz222,YAM,Bronze Age,Ukraine,F,-3023,-2911,W3a1,48.198055267333984,28.44361114501953,/static_md5/data/fasta/poz222.fa
I5772,HGS,Mesolithic,Serbia,M,-7100,-5900,U5a2a,44.529998779296875,22.049999237060547,/static_md5/data/fasta/I5772.fa
RISE394,BARu,Bronze Age,Russia,F,-1949,-1754,U2e1e,52.45000076293945,55.15999984741211,/static_md5/data/fasta/RISE394.fa
JK2131,CLNE,Classical Age,Egypt,F,-749,-517,U3b,29.899999618530273,31.200000762939453,
I1390,BBC,Copper Age,France,M,-2480,-2210,X2b4a,47.650001525878906,7.449999809265137,/static_md5/data/fasta/I1390.fa
RISE391,BAKa,Bronze Age,Kazakhstan,F,-2120,-1887,N1a1a1a1,50.59000015258789,56.83000183105469,/static_md5/data/fasta/RISE391.fa
poz224,YAM,Bronze Age,Ukraine,U,-2847,-2574,U4c1,48.198055267333984,28.44361114501953,/static_md5/data/fasta/poz224.fa
I1391,BBC,Copper Age,France,F,-2396,-2060,J1c4,47.959999084472656,7.300000190734863,/static_md5/data/fasta/I1391.fa
I1507,LBK,Neolithic,Hungary,M,-5780,-5640,R1b1,47.93000030517578,21.200000762939453,/static_md5/data/fasta/I1507.fa
Kostenki14,HGE,Mesolithic,Russia,M,-36730,-34310,None,51.22999954223633,39.29999923706055,
I0422,SRU,Bronze Age,Russia,F,-1850,-1200,T1a1,52.540000915527344,50.5,/static_md5/data/fasta/I0422.fa
poz208,YAM,Bronze Age,Ukraine,U,-2882,-2698,W3a1a,48.2408332824707,28.322778701782227,/static_md5/data/fasta/poz208.fa
I2447,BBC,Bronze Age,Great Britain,M,-2115,-1910,K1a26,51.795684814453125,-1.3198916912078857,/static_md5/data/fasta/I2447.fa
I0679,NEBA,Neolithic,Bulgaria,F,-5718,-5626,H5,42.02000045776367,25.600000381469727,/static_md5/data/fasta/I0679.fa
JK2132,CLNE,Classical Age,Egypt,M,83,208,T,29.899999618530273,31.200000762939453,
I0234,SRU,Bronze Age,Russia,F,-1850,-1600,I1a1,53.13999938964844,50.0099983215332,/static_md5/data/fasta/I0234.fa
I4432,HGE,Mesolithic,Latvia,M,-6075,-5920,U5a2c,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4432.fa
poz287,CWC,Neolithic,Poland,F,-2800,-2300,H6a,49.95000076293945,20.316659927368164,/static_md5/data/fasta/poz287.fa
I4434,HGE,Mesolithic,Latvia,M,-5606,-5385,U5a2d,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4434.fa
I3587,BBC,Copper Age,Germany,U,-2300,-2150,H1e1a,48.88330078125,12.53320026397705,/static_md5/data/fasta/I3587.fa
I2568,BBC,Bronze Age,Great Britain,M,-2286,-2038,U5a1b1g,55.970001220703125,-2.444000005722046,/static_md5/data/fasta/I2568.fa
I4438,HGE,Mesolithic,Latvia,M,-5462,-5220,U4b1a2,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4438.fa
I3592,BBC,Copper Age,Germany,F,-2457,-2203,H+16129,48.88330078125,12.53320026397705,/static_md5/data/fasta/I3592.fa
I4439,HGE,Mesolithic,Latvia,M,-5763,-5633,U5b1d1,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4439.fa
I4132,BBC,Copper Age,Germany,M,-2500,-2000,U5a1a1,48.33000183105469,10.899999618530273,/static_md5/data/fasta/I4132.fa
I0235,SRU,Bronze Age,Russia,F,-1850,-1600,K1b2a,53.13999938964844,50.0099983215332,/static_md5/data/fasta/I0235.fa
I4441,HGE,Mesolithic,Latvia,M,-4837,-4713,U5a1c,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4441.fa
poz256,CWC,Neolithic,Czech Republic,U,-2600,-2200,U4b1a1a,49.49613571166992,17.127538681030273,/static_md5/data/fasta/poz256.fa
JK2133,CLNE,Classical Age,Egypt,U,-750,-525,X,29.899999618530273,31.200000762939453,
I0430,SRU,Bronze Age,Russia,M,-1850,-1600,H3g,53.08000183105469,50.36000061035156,/static_md5/data/fasta/I0430.fa
I4550,HGE,Mesolithic,Latvia,M,-6601,-6476,U5b2a1a,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4550.fa
poz257,CWC,Neolithic,Czech Republic,U,-2600,-2200,I4a,49.49613571166992,17.127538681030273,/static_md5/data/fasta/poz257.fa
poz279,CWC,Neolithic,Poland,U,-2454,-2236,W5b,50.399166107177734,21.059999465942383,/static_md5/data/fasta/poz279.fa
JK2135,CLNE,Classical Age,Egypt,F,-992,-923,M1a2a,29.899999618530273,31.200000762939453,
I5519,BBC,Copper Age,Germany,M,-2500,-2000,I4a,48.33000183105469,10.895000457763672,/static_md5/data/fasta/I5519.fa
I4551,HGE,Mesolithic,Latvia,M,-5775,-5666,U5a2c3,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4551.fa
poz280,CWC,Neolithic,Poland,U,-2800,-2300,W5b,50.399166107177734,21.059999465942383,/static_md5/data/fasta/poz280.fa
poz281,CWC,Neolithic,Poland,U,-2800,-2300,T2e,50.399166107177734,21.059999465942383,/static_md5/data/fasta/poz281.fa
I4552,HGE,Mesolithic,Latvia,F,-5479,-5374,U5a1d,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4552.fa
I5657,BBC,Copper Age,Germany,M,-2500,-2000,T2b+152,48.840999603271484,12.75,/static_md5/data/fasta/I5657.fa
Rochedane,HGW,Epipaleolithic,France,M,-11140,-10880,U5b2b,47.209999084472656,6.449999809265137,/static_md5/data/fasta/Rochedane.fa
RISE550,YAM,Bronze Age,Russia,M,-3334,-2635,U5a1i,46.560001373291016,43.68000030517578,/static_md5/data/fasta/RISE550.fa
RISE240,YAM,Bronze Age,Russia,F,-2880,-2632,U5a1d1,46.58000183105469,43.68000030517578,/static_md5/data/fasta/RISE240.fa
I4553,HGE,Mesolithic,Latvia,M,-5482,-5375,U5a1c,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4553.fa
poz282,CWC,Neolithic,Poland,U,-2800,-2300,U4a2f,50.399166107177734,21.059999465942383,/static_md5/data/fasta/poz282.fa
I0431,SRU,Bronze Age,Russia,F,-1850,-1600,H2b,53.08000183105469,50.36000061035156,/static_md5/data/fasta/I0431.fa
poz234,CWC,Neolithic,Poland,U,-2800,-2300,H1e,50.44694519042969,23.70166778564453,/static_md5/data/fasta/poz234.fa
I4596,HGE,Mesolithic,Latvia,M,-6061,-5990,U5a2d,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4596.fa
I4626,NEBL,Neolithic,Latvia,M,-5841,-5636,U2e1,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4626.fa
I7213,BBC,Copper Age,Czech Republic,F,-2500,-2200,HV+16311,50.4102668762207,14.074597358703613,/static_md5/data/fasta/I7213.fa
I7269,BBC,Copper Age,Czech Republic,M,-2500,-2200,T2e,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7269.fa
I7271,BBC,Copper Age,Czech Republic,M,-2500,-2200,U4a2,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7271.fa
I4628,NEBL,Neolithic,Latvia,M,-5302,-4852,U5a2d,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4628.fa
JK2136,CLNE,Classical Age,Egypt,M,-405,-394,R0a2,29.899999618530273,31.200000762939453,
I4632,HGE,Mesolithic,Latvia,F,-6467,-6249,U5a1c,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4632.fa
I0260,BBC,Copper Age,Spain,F,-2850,-2250,K1a2a,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0260.fa
I0263,BBC,Copper Age,Spain,F,-2850,-2250,X2b+226,41.491943359375,2.1388888359069824,/static_md5/data/fasta/I0263.fa
I0460,BBC,Copper Age,Spain,M,-2460,-2209,H45,42.400001525878906,-3.75,/static_md5/data/fasta/I0460.fa
I0359,SRU,Bronze Age,Russia,F,-1850,-1200,U5a2a1,53.029998779296875,50.38999938964844,/static_md5/data/fasta/I0359.fa
I4629,CWC,Neolithic,Latvia,F,-3089,-2676,U5a1b,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4629.fa
JK2137,CLNE,Classical Age,Egypt,M,-164,-60,J2a2b,29.899999618530273,31.200000762939453,
I1388,BBC,Copper Age,France,M,-2455,-2134,H,45.459999084472656,6.2129998207092285,/static_md5/data/fasta/I1388.fa
poz232,CWC,Neolithic,Poland,U,-3025,-2898,U5a1b,50.44694519042969,23.70166778564453,/static_md5/data/fasta/poz232.fa
I4435,NEBL,Neolithic,Latvia,F,-4146,-3960,U4a1,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4435.fa
I0231,YAM,Bronze Age,Russia,M,-2921,-2762,U4a1a or U4a1d,52.41999816894531,48.2400016784668,/static_md5/data/fasta/I0231.fa
I4436,HGE,Mesolithic,Latvia,M,-4260,-4050,U4a1,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4436.fa
I3874,BBC,Copper Age,France,F,-2200,-2035,T2b3,44.47600173950195,6.36899995803833,/static_md5/data/fasta/I3874.fa
I0361,SRU,Bronze Age,Russia,M,-1850,-1200,H5b,53.029998779296875,50.38999938964844,/static_md5/data/fasta/I0361.fa
I3529,BBC,Copper Age,Hungary,F,-2500,-2200,I3a,47.620941162109375,19.044940948486328,/static_md5/data/fasta/I3529.fa
I4437,HGE,Mesolithic,Latvia,F,-4329,-4067,U5a1d2,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4437.fa
20810,NENE,Neolithic,Turkey,U,-6450,-6380,W1c,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20810.fa
19727,NENE,Neolithic,Turkey,M,-6450,-6380,K,37.66666793823242,32.82805633544922,/static_md5/data/fasta/19727.fa
I0424,SRU,Bronze Age,Russia,M,-1850,-1600,T2b4,53.119998931884766,48.369998931884766,/static_md5/data/fasta/I0424.fa
I4627,NEBL,Neolithic,Latvia,M,-4251,-3976,U4a1,56.279998779296875,25.1299991607666,/static_md5/data/fasta/I4627.fa
I5070,LBK,Neolithic,Austria,M,-5500,-4775,K1a1a,48.58000183105469,16.469999313354492,/static_md5/data/fasta/I5070.fa
I5204,LBK,Neolithic,Austria,M,-5500,-4500,J1c2,48.58000183105469,16.469999313354492,/static_md5/data/fasta/I5204.fa
I4075,BBC,Copper Age,The Netherlands,F,-2118,-1937,H5a1,52.73356246948242,5.096182823181152,/static_md5/data/fasta/I4075.fa
JK2139,CLNE,Classical Age,Egypt,U,54,124,K1a,29.899999618530273,31.200000762939453,
I5206,LBK,Neolithic,Austria,F,-5500,-4500,T2b,48.58000183105469,16.469999313354492,/static_md5/data/fasta/I5206.fa
I5205,LBK,Neolithic,Austria,F,-5500,-4500,H,48.58000183105469,16.469999313354492,/static_md5/data/fasta/I5205.fa
I4930,BBC,Copper Age,Italy,F,-2500,-1900,H1e,37.73497009277344,12.961899757385254,/static_md5/data/fasta/I4930.fa
JK2141,CLNE,Classical Age,Egypt,U,-358,-204,J2a2e,29.899999618530273,31.200000762939453,
20832,NENE,Neolithic,Turkey,F,-6450,-6380,H+73,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20832.fa
I5527,BBC,Copper Age,Germany,F,-2500,-2000,K2b1a1,48.71099853515625,11.45300006866455,/static_md5/data/fasta/I5527.fa
I0423,SRU,Bronze Age,Russia,M,-1850,-1200,J2b1a2a,52.540000915527344,50.5,/static_md5/data/fasta/I0423.fa
20351,NENE,Neolithic,Turkey,U,-6450,-6380,U5b2,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20351.fa
I5015,BBC,Copper Age,Hungary,F,-2466,-2210,H1aj,47.599159240722656,19.0545597076416,/static_md5/data/fasta/I5015.fa
20374,NENE,Neolithic,Turkey,U,-6450,-6380,X2b4,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20374.fa
I0354,SRU,Bronze Age,Russia,F,-2014,-1692,U5a1,53.029998779296875,50.38999938964844,/static_md5/data/fasta/I0354.fa
I5836,BBC,Copper Age,Germany,F,-2500,-2000,H1b1+16362,49.65288543701172,8.327681541442871,/static_md5/data/fasta/I5836.fa
20036,NENE,Neolithic,Turkey,U,-6450,-6380,U3b,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20036.fa
I6542,BBC,Copper Age,Spain,M,-2500,-1750,U5b1i,40.43899917602539,-3.500999927520752,/static_md5/data/fasta/I6542.fa
JK2142,CLNE,Classical Age,Egypt,F,-382,-234,U6a,29.899999618530273,31.200000762939453,
I6472,BBC,Copper Age,Spain,M,-2500,-2000,HV0b,40.49032974243164,-3.3738880157470703,/static_md5/data/fasta/I6472.fa
I6587,BBC,Copper Age,Spain,M,-2500,-2000,K1a1b1,40.220001220703125,-3.759999990463257,/static_md5/data/fasta/I6587.fa
19159,NENE,Neolithic,Turkey,U,-6450,-6380,N,37.66666793823242,32.82805633544922,/static_md5/data/fasta/19159.fa
I0174,LBK,Neolithic,Hungary,M,-5702,-5536,N1a1a1,46.209999084472656,18.700000762939453,/static_md5/data/fasta/I0174.fa
I6589,BBC,Copper Age,Spain,M,-2500,-2000,K1a1b1,40.220001220703125,-3.759999990463257,/static_md5/data/fasta/I6589.fa
21981,NENE,Neolithic,Turkey,M,-6450,-6380,K1a17,37.66666793823242,32.82805633544922,/static_md5/data/fasta/21981.fa
I0453,CAIB,Copper Age,Spain,M,-2458,-2147,V,38.099998474121094,-1.850000023841858,/static_md5/data/fasta/I0453.fa
20850,NENE,Neolithic,Turkey,M,-6450,-6380,H,37.66666793823242,32.82805633544922,/static_md5/data/fasta/20850.fa
JK2150,CLNE,Classical Age,Egypt,F,-759,-551,K1a4,29.899999618530273,31.200000762939453,
RISE1160,GAC,Neolithic,Poland,M,-2880,-2776,T2b,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1160.fa
I0115,UNC,Bronze Age,Germany,F,-1954,-1760,U5a1i,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0115.fa
I0116,UNC,Bronze Age,Germany,M,-2134,-1939,W3a1,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0116.fa
I7251,BBC,Copper Age,Czech Republic,M,-2500,-2200,U2e1,50.189998626708984,14.157999992370605,/static_md5/data/fasta/I7251.fa
JK2153,CLNE,Classical Age,Egypt,M,-43,15,R0a1a,29.899999618530273,31.200000762939453,
RISE1161,GAC,Neolithic,Poland,F,-2880,-2776,H27+16093,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1161.fa
I2458,BABI,Bronze Age,Great Britain,F,-1492,-1287,U5b3,51.15999984741211,-1.7699999809265137,/static_md5/data/fasta/I2458.fa
RISE1163,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1163.fa
RISE1164,GAC,Neolithic,Poland,F,-2880,-2776,K1a1b1e,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1164.fa
I2600,BABI,Bronze Age,Great Britain,F,-2133,-1937,U5b1+16189,51.130001068115234,-1.690000057220459,/static_md5/data/fasta/I2600.fa
RISE1165,GAC,Neolithic,Poland,M,-2880,-2776,HV16,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1165.fa
I0117,UNC,Bronze Age,Germany,F,-2272,-2039,I3a,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0117.fa
RISE1168,GAC,Neolithic,Poland,M,-2880,-2776,HV0a,50.1775016784668,20.5130558013916,/static_md5/data/fasta/RISE1168.fa
